"battery-charging-extension-12700024", "BATTERY CHARGING EXTENSION" , "Is your motorcycle parking spot too far from your garage electrical outlet? Extend the reach of your Harley-Davidson Battery Charger with these convenient Extension Leads. Low-loss leads feature the same quick-disconnect 2-prong plugs as found on the charger unit and the available charging harnesses. The Tactical LED Flashlight with Safety Strobe won't leave you in the dark. The compact flashlight features 3 settings high, low and strobe plus an adjustable lens to focus the light from a narrow beam to a wide flood of light. Powered by standard AAA batteries, the flashlight's high beam reaches 140 yards (at 100 lumens), and the power-conserving low beam will last 50 continuous hours. The safety strobe will ensure that you are seen from a distance. Simple push-button operation changes modes quickly.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "12700024", ,,,,,"42.46","49.95"
"tactical-led-flashlight-12700025", "TACTICAL LED FLASHLIGHT" , "The Tactical LED Flashlight with Safety Strobe won't leave you in the dark. The compact flashlight features 3 settings high, low and strobe plus an adjustable lens to focus the light from a narrow beam to a wide flood of light. Powered by standard AAA batteries, the flashlight's high beam reaches 140 yards (at 100 lumens), and the power-conserving low beam will last 50 continuous hours. The safety strobe will ensure that you are seen from a distance. Simple push-button operation changes modes quickly. This durable compact LED Penlight features brilliant long-life LED lamps and a removable fiber optic pointer to help focus light into tight spaces. Powered by 2 standard AAA batteries, the LED Penlight produces 15 lumens of clean blue/white light, and will operate for up to 10 hours.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "12700025", ,,,,,"18.66","21.95"
"tire-pressure-gauge-and-12700096", "TIRE PRESSURE GAUGE AND" , "OIL FILTER REMOVAL WRENCH Simplify checking the air pressure level and filling the tires on your motorcycle. This Tire Pressure Gauge features an 18 flexible hose and 2-way air chuck with both a 45 fill port and a unique side fill port that provides easy straight-in access to hard-to-reach motorcycle valve stems. The dual-range instantread gauge measures pressures from 0-60 psi and 0-400 kPa, and is protected from impact and abrasion by a thick rubber collar. Designed to fit an air compressor with a standard 1/4 quick-disconnect coupler, this gauge allows you to check the pressure and fill the tire without removing the chuck from the tire. Just apply the chuck to the valve stem, read the pressure, and add air by depressing the comfortable trigger leaver. And for checking tire pressure on the road, you can use this tool like any standard tire gauge.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "12700096", ,,,,,"67.96","79.95"
"upper-fork-slider-14100434", "UPPER FORK SLIDER" , "Brilliant chrome accents for the upper fork legs. Perfect for finishing off that chromed front end look. When used with H-D Genuine Motor Accessory Chrome Lower Fork Sliders, you've got a front end that's completely chromed and an appearance that's utterly impressive. UPPER FORK SLIDER COVERS CHROME The classic Harley-Davidson motorcycle color is black. It shows your attitude, your feelings and your desire to be different from the rest. These gloss black accessories are the ultimate extension of the Harley-Davidson philosophy. Manufactured from Original Equipment components, these parts provide superior fit and finish. These 5 medallions feature a curved mounting surface that fit perfectly to Upper Fork Slider Covers. Includes a slider cover mounting template. Easy to install. Sold in pairs. UPPER FORK SLIDER COVERS CAST CHROME EDGE CUT UPPER FORK SLIDER COVERS These 5 medallions feature a curved mounting surface that fit perfectly to Upper Fork Slider Covers. Includes a slider cover mounting template. Easy to install. Sold in pairs.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100434", ,,,,,"55.21","64.95"
"front-fender-extensionchrome-14100618", "FRONT FENDER EXTENSIONCHROME" , "Dress your front fender in chrome. This chrome-plated tapered Fender Extension is shaped to follow the curve of the fender for style and function. Using the Original Equipment fender hole, the extension mounts below the trailing edge of the fender to help control road dirt and spray. DASH PANEL EXTENSION CHROME FRONT FENDER EXTENSION CHROME Add a sweeping dash of chrome to the front fender. Chromeplated tapered spear features a stepped design that accentuates the flowing fender lines. Self-adhesive backing simplifies installation. FRONT FENDER RAIL AND STANCHION KIT* Chrome-plated accents straight from our 1947 catalog. Includes template for easy installation. Add a sweeping dash of chrome to the front fender. Chromeplated tapered spear features a stepped design that accentuates the flowing fender lines. Self-adhesive backing simplifies installation. FRONT FENDER RAIL AND STANCHION KIT* Chrome-plated accents straight from our 1947 catalog. Includes template for easy installation. Add a sweeping dash of chrome to the front fender. Chromeplated tapered spear features a stepped design that accentuates the flowing fender lines. Self-adhesive backing simplifies installation. F. FRONT FENDER RAIL AND STANCHION KIT G. FRONT FENDER TRIM FRONT FENDER RAIL AND STANCHION KIT* Chrome-plated accents straight from our 1947 catalog. Includes template for easy installation. Add a sweeping dash of chrome to the front fender. Chromeplated tapered spear features a stepped design that accentuates the flowing fender lines. Self-adhesive backing simplifies installation.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100618", ,,,,,"38.21","44.95"
"fender-skirt-medallions-14100747", "FENDER SKIRT MEDALLIONS" , "FRONT FENDER SKIRT CHROME FRONT FENDER SKIRT GLOSS BLACK Personalize your fender skirts or almost any flat surface. These heavy-weight cast three-dimensional medallions add a distinctive look to your ride, and complement other available Harley accessory collections. Self-adhesive backing holds the medallion firmly in place. Medallions are approximately 1.5 diameter. Sold in pairs. 14100747 Bar & Shield. $24.95 14100748 Classic H-D. $24.95 14100749 Willie G Skull. $24.95 I. CONCHO FENDER SKIRT This decorative fender skirt features conchos inspired by the Heritage Softail Classic motorcycle.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100747", ,,,,,"21.21","24.95"
"fender-skirt-medallions-14100748", "FENDER SKIRT MEDALLIONS" , "FRONT FENDER SKIRT CHROME FRONT FENDER SKIRT GLOSS BLACK Personalize your fender skirts or almost any flat surface. These heavy-weight cast three-dimensional medallions add a distinctive look to your ride, and complement other available Harley accessory collections. Self-adhesive backing holds the medallion firmly in place. Medallions are approximately 1.5 diameter. Sold in pairs. 14100747 Bar & Shield. $24.95 14100748 Classic H-D. $24.95 14100749 Willie G Skull. $24.95 I. CONCHO FENDER SKIRT This decorative fender skirt features conchos inspired by the Heritage Softail Classic motorcycle.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100748", ,,,,,"50.96","59.95"
"fender-skirt-medallions-14100749", "FENDER SKIRT MEDALLIONS" , "FRONT FENDER SKIRT CHROME FRONT FENDER SKIRT GLOSS BLACK Personalize your fender skirts or almost any flat surface. These heavy-weight cast three-dimensional medallions add a distinctive look to your ride, and complement other available Harley accessory collections. Self-adhesive backing holds the medallion firmly in place. Medallions are approximately 1.5 diameter. Sold in pairs. 14100747 Bar & Shield. $24.95 14100748 Classic H-D. $24.95 14100749 Willie G Skull. $24.95 I. CONCHO FENDER SKIRT This decorative fender skirt features conchos inspired by the Heritage Softail Classic motorcycle.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14100749", ,,,,,"50.96","59.95"
"harley-davidson-premium-tool-14900033", "HARLEY-DAVIDSON PREMIUM TOOL" , "LED PENLIGHT HARLEY-DAVIDSON PREMIUM TOOL KIT This Premium Harley-Davidson branded Tool Kit features all the tools you need for common maintenance on your motorcycle. The heavy-duty tools are conveniently secured in a hinged carrying case, and lock in place for simple organization. Tools feature large, easy-to-read size indicators, and are stamped with the classic Harley-Davidson script. Lifetime warranty.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14900033", ,,,,,"186.96","219.95"
"road-funnel-14900091", "ROAD FUNNEL " , "TRANSMISSION/CRANKCASE FILL FUNNEL This disposable folding funnel can be taken on the road and used for those times you need to replenish your bike's fluids. The funnel fits easily into your luggage, does not take up valuable storage space, and can be thrown away after use. Convenient tear-off 3-pack means you will always be prepared. Simplify oil filter removal and installation with this convenient End Cap Style Filter Wrench. The wrench grips the filter without crushing the canister, and allows the spin-on filter to be turned with a 3/8 drive socket wrench.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "14900091", ,,,,,"9.31","10.95"
"shortblock-assembly-16200070", "SHORTBLOCK ASSEMBLY " , "The perfect starting point for building the engine of your dreams. Engine shortblocks are manufactured and assembled on Harley-Davidson's main engine assembly line for exceptional quality and reliability. Shortblock cases, flywheels, bearings and rods are preassembled and ready for your custom build. Kit includes current spec Original Equipment cam plate, oil pump, cam drive components and the gaskets, seals and most of the hardware required to complete the engine and install it (not all components shown). You select your cylinders, heads, cams, covers and other top-end components. Choose one of the Screamin' Eagle Stage kits to incorporate reliable performance and pick from our decorative engine covers to customize the look. Shortblock Assemblies are stamped with a new VIN number and include MSO (Manufacturers Statement of Origin). The MSO is for Domestic only. Kits ship directly from the factory within 3-5 days. Twin Cam Engine 16200070 Black 96CI/103CI. $1,795.00 Fits '07-'17 Dyna (except FXDLS), and '07-'16 Touring and Trike models (except CVOTM). 16200071 Black 96CI/103CI. $2,095.00 Fits '07-'17 Softail models (except FLSS, FLSTFBS and CVO). Milwaukee-Eight Engine (not shown) 16200265 Black 107CI. $2,281.39 Fits '17-later Touring models. Requires separate purchase of installation kit p/n 91800064.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200070", ,,,,,"",""
"shortblock-assembly-16200071", "SHORTBLOCK ASSEMBLY " , "The perfect starting point for building the engine of your dreams. Engine shortblocks are manufactured and assembled on Harley-Davidson's main engine assembly line for exceptional quality and reliability. Shortblock cases, flywheels, bearings and rods are preassembled and ready for your custom build. Kit includes current spec Original Equipment cam plate, oil pump, cam drive components and the gaskets, seals and most of the hardware required to complete the engine and install it (not all components shown). You select your cylinders, heads, cams, covers and other top-end components. Choose one of the Screamin' Eagle Stage kits to incorporate reliable performance and pick from our decorative engine covers to customize the look. Shortblock Assemblies are stamped with a new VIN number and include MSO (Manufacturers Statement of Origin). The MSO is for Domestic only. Kits ship directly from the factory within 3-5 days. Twin Cam Engine 16200070 Black 96CI/103CI. $1,795.00 Fits '07-'17 Dyna (except FXDLS), and '07-'16 Touring and Trike models (except CVOTM). 16200071 Black 96CI/103CI. $2,095.00 Fits '07-'17 Softail models (except FLSS, FLSTFBS and CVO). Milwaukee-Eight Engine (not shown) 16200265 Black 107CI. $2,281.39 Fits '17-later Touring models. Requires separate purchase of installation kit p/n 91800064.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200071", ,,,,,"",""
"-16200085", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200085", ,,,,,"",""
"-16200086", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200086", ,,,,,"",""
"-16200087", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200087", ,,,,,"",""
"-16200088", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200088", ,,,,,"",""
"-16200091", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200091", ,,,,,"",""
"-16200092", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200092", ,,,,,"",""
"-16200093", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200093", ,,,,,"",""
"-16200094", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200094", ,,,,,"",""
"-16200095", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200095", ,,,,,"",""
"-16200096", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200096", ,,,,,"",""
"-16200097", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200097", ,,,,,"",""
"-16200098", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200098", ,,,,,"",""
"-16200099", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200099", ,,,,,"",""
"-16200100", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200100", ,,,,,"",""
"-16200101", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200101", ,,,,,"",""
"-16200102", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200102", ,,,,,"",""
"-16200103", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200103", ,,,,,"",""
"-16200104", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200104", ,,,,,"",""
"-16200105", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200105", ,,,,,"",""
"-16200106", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200106", ,,,,,"",""
"-16200108", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200108", ,,,,,"",""
"-16200109", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200109", ,,,,,"",""
"-16200162", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200162", ,,,,,"",""
"-16200163", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200163", ,,,,,"254.96","299.95"
"-16200164", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200164", ,,,,,"254.96","299.95"
"milwaukee-eight-crate-engine-16200248", "MILWAUKEE-EIGHT CRATE ENGINE " , "MILWAUKEE-EIGHT CRATE ENGINE The Milwaukee-Eight engine has brought a whole new ride to the Harley-Davidson family. They're the most powerful, coolest-running motors we've ever built. Smoother, stronger and more durable. With crisper throttle response and truer, cleaner sound. Four valves per cylinder, single chaindriven cam, dual spark plugs, counter-balanced and rubber mounted. Developed and proven over countless miles and millions of hours. Every single part is new, engineered to give you more performance and more of the feeling you want from an engine. Today, it's a whole new ride. And now, you can get the most technologically advanced V-Twin engines to refresh your ride. Available in 107CI and 114CI configurations, these Milwaukee-Eight engines are street compliant when installed in the models specified. Manufactured to the latest specifications, these engines are available in a variety of finishes to suit your customizing direction. See your Dealer for details.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200248", ,,,,,"",""
"milwaukee-eight-crate-engine-16200249", "MILWAUKEE-EIGHT CRATE ENGINE " , "MILWAUKEE-EIGHT CRATE ENGINE The Milwaukee-Eight engine has brought a whole new ride to the Harley-Davidson family. They're the most powerful, coolest-running motors we've ever built. Smoother, stronger and more durable. With crisper throttle response and truer, cleaner sound. Four valves per cylinder, single chaindriven cam, dual spark plugs, counter-balanced and rubber mounted. Developed and proven over countless miles and millions of hours. Every single part is new, engineered to give you more performance and more of the feeling you want from an engine. Today, it's a whole new ride. And now, you can get the most technologically advanced V-Twin engines to refresh your ride. Available in 107CI and 114CI configurations, these Milwaukee-Eight engines are street compliant when installed in the models specified. Manufactured to the latest specifications, these engines are available in a variety of finishes to suit your customizing direction. See your Dealer for details.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200249", ,,,,,"",""
"milwaukee-eight-crate-engine-16200250", "MILWAUKEE-EIGHT CRATE ENGINE " , "MILWAUKEE-EIGHT CRATE ENGINE The Milwaukee-Eight engine has brought a whole new ride to the Harley-Davidson family. They're the most powerful, coolest-running motors we've ever built. Smoother, stronger and more durable. With crisper throttle response and truer, cleaner sound. Four valves per cylinder, single chaindriven cam, dual spark plugs, counter-balanced and rubber mounted. Developed and proven over countless miles and millions of hours. Every single part is new, engineered to give you more performance and more of the feeling you want from an engine. Today, it's a whole new ride. And now, you can get the most technologically advanced V-Twin engines to refresh your ride. Available in 107CI and 114CI configurations, these Milwaukee-Eight engines are street compliant when installed in the models specified. Manufactured to the latest specifications, these engines are available in a variety of finishes to suit your customizing direction. See your Dealer for details.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200250", ,,,,,"",""
"-16200251", "" , "", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16200251", ,,,,,"",""
"front-engine-mount-16400020", "FRONT ENGINE MOUNT" , "HEADBOLT COVERS BRASS COLLECTION FRONT ENGINE MOUNT BRACKET A must-have for any chrome connoisseur; this chrome-plated Front Engine Mount Bracket will set your custom apart from the rest. The chrome bracket is machined from premium 6061-T6 aluminum and is a direct bolt-on replacement for the Original Equipment upper bracket. Can be used with the stock stabilizer link or dressed up with the optional chrome Front Engine Mount Stabilizer Link P/N 16400020. Kit includes chrome mounting hardware. Add a custom style to the front end with this brilliant chromeplated Engine Mount Stabilizer Link. This custom heim joint assembly is designed to link the engine to the engine mount bracket and can be used to replace the Original Equipment upper or lower front tie link. For a complete transformation, install two Stabilizer Links and the complementing chrome Billet Front Engine Mount Bracket P/N 16400022. Kit includes one stabilizer link and chrome mounting hardware. J. HEADBOLT COVERS CHROME J. HEADBOLT COVERS GLOSS BLACK", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "16400020", ,,,,,"110.46","129.95"
